# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-25 12:31:50 EDT       (vaww02)
#
# Data for the following 2 site(s) are contained in this file
#    USGS 06727500 FOURMILE CREEK AT ORODELL, CO
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06727500
#            TS   parameter     statistic     Description
#         17657       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17657_00060_00003	17657_00060_00003_cd
USGS	06727500	2013-02-17		
USGS	06727500	2013-02-18		
USGS	06727500	2013-02-19		
USGS	06727500	2013-02-20		
USGS	06727500	2013-02-21		
USGS	06727500	2013-02-22		
USGS	06727500	2013-02-23		
USGS	06727500	2013-02-24		
USGS	06727500	2013-02-25		
USGS	06727500	2013-02-26		
USGS	06727500	2013-02-27		
USGS	06727500	2013-02-28		
USGS	06727500	2013-03-01		
USGS	06727500	2013-03-02		
USGS	06727500	2013-03-03		
USGS	06727500	2013-03-04		
USGS	06727500	2013-03-05		
USGS	06727500	2013-03-06		
USGS	06727500	2013-03-07		
USGS	06727500	2013-03-08		
USGS	06727500	2013-03-09		
USGS	06727500	2013-03-10		
USGS	06727500	2013-03-11		
USGS	06727500	2013-03-12		
USGS	06727500	2013-03-13		
USGS	06727500	2013-03-14		
USGS	06727500	2013-03-15		
USGS	06727500	2013-03-16		
USGS	06727500	2013-03-17		
USGS	06727500	2013-03-18		
USGS	06727500	2013-03-19		
USGS	06727500	2013-03-20		
USGS	06727500	2013-03-21		
USGS	06727500	2013-03-22		
USGS	06727500	2013-03-23		
USGS	06727500	2013-03-24		
USGS	06727500	2013-03-25		
USGS	06727500	2013-03-26		
USGS	06727500	2013-03-27		
USGS	06727500	2013-03-28		
USGS	06727500	2013-03-29		
USGS	06727500	2013-03-30		
USGS	06727500	2013-03-31		
USGS	06727500	2013-04-01	3.75	A
USGS	06727500	2013-04-02	4.03	A
USGS	06727500	2013-04-03	4.44	A
USGS	06727500	2013-04-04	4.30	A
USGS	06727500	2013-04-05	4.59	A
USGS	06727500	2013-04-06	5.00	A
USGS	06727500	2013-04-07	5.13	A
USGS	06727500	2013-04-08	4.79	A
USGS	06727500	2013-04-09	5.03	A:e
USGS	06727500	2013-04-10	5.03	A:e
USGS	06727500	2013-04-11	5.26	A:e
USGS	06727500	2013-04-12	4.62	A
USGS	06727500	2013-04-13	4.79	A
USGS	06727500	2013-04-14	5.45	A
USGS	06727500	2013-04-15	5.62	A
USGS	06727500	2013-04-16	5.64	A:e
USGS	06727500	2013-04-17	5.81	A
USGS	06727500	2013-04-18	6.09	A:e
USGS	06727500	2013-04-19	6.47	A:e
USGS	06727500	2013-04-20	7.07	A
USGS	06727500	2013-04-21	10.5	A
USGS	06727500	2013-04-22	15.6	A
USGS	06727500	2013-04-23	14.4	A
USGS	06727500	2013-04-24	16.3	A
USGS	06727500	2013-04-25	16.9	A
USGS	06727500	2013-04-26	21.2	A
USGS	06727500	2013-04-27	24.3	A
USGS	06727500	2013-04-28	27.9	A
USGS	06727500	2013-04-29	28.9	A
USGS	06727500	2013-04-30	29.2	A
USGS	06727500	2013-05-01	29.6	A
USGS	06727500	2013-05-02	27.5	A
USGS	06727500	2013-05-03	29.2	A
USGS	06727500	2013-05-04	34.4	A
USGS	06727500	2013-05-05	35.7	A
USGS	06727500	2013-05-06	35.1	A
USGS	06727500	2013-05-07	33.8	A
USGS	06727500	2013-05-08	38.4	A
USGS	06727500	2013-05-09	74.1	A
USGS	06727500	2013-05-10	84.7	A
USGS	06727500	2013-05-11	67.1	A
USGS	06727500	2013-05-12	58.0	A
USGS	06727500	2013-05-13	54.6	A
USGS	06727500	2013-05-14	58.4	A
USGS	06727500	2013-05-15	56.4	A
USGS	06727500	2013-05-16	46.7	A
USGS	06727500	2013-05-17	41.4	A
USGS	06727500	2013-05-18	38.1	A
USGS	06727500	2013-05-19	33.0	A
USGS	06727500	2013-05-20	29.7	A
USGS	06727500	2013-05-21	27.1	A
USGS	06727500	2013-05-22	25.0	A
USGS	06727500	2013-05-23	26.0	A
USGS	06727500	2013-05-24	24.8	A
USGS	06727500	2013-05-25	24.4	A
USGS	06727500	2013-05-26	24.7	A
USGS	06727500	2013-05-27	24.9	A
USGS	06727500	2013-05-28	24.6	A
USGS	06727500	2013-05-29	23.5	A
USGS	06727500	2013-05-30	21.5	A
USGS	06727500	2013-05-31	18.4	A
USGS	06727500	2013-06-01	16.3	A
USGS	06727500	2013-06-02	14.8	A
USGS	06727500	2013-06-03	13.4	A
USGS	06727500	2013-06-04	13.2	A
USGS	06727500	2013-06-05	14.0	A
USGS	06727500	2013-06-06	13.9	A
USGS	06727500	2013-06-07	13.6	A
USGS	06727500	2013-06-08	13.3	A
USGS	06727500	2013-06-09	12.9	A
USGS	06727500	2013-06-10	12.6	A
USGS	06727500	2013-06-11	12.1	A
USGS	06727500	2013-06-12	11.7	A
USGS	06727500	2013-06-13	11.1	A
USGS	06727500	2013-06-14	10.5	A
USGS	06727500	2013-06-15	9.88	A
USGS	06727500	2013-06-16	9.31	A
USGS	06727500	2013-06-17	9.33	A
USGS	06727500	2013-06-18	8.22	A
USGS	06727500	2013-06-19	7.84	A
USGS	06727500	2013-06-20	7.29	A
USGS	06727500	2013-06-21	6.75	A
USGS	06727500	2013-06-22	6.25	A
USGS	06727500	2013-06-23	5.39	A
USGS	06727500	2013-06-24	4.89	A
USGS	06727500	2013-06-25	4.70	A
USGS	06727500	2013-06-26	4.35	A
USGS	06727500	2013-06-27	4.02	A
USGS	06727500	2013-06-28	3.66	A
USGS	06727500	2013-06-29	4.19	A
USGS	06727500	2013-06-30	4.02	A
USGS	06727500	2013-07-01	3.73	A
USGS	06727500	2013-07-02	3.49	A
USGS	06727500	2013-07-03	2.81	A
USGS	06727500	2013-07-04	2.88	A
USGS	06727500	2013-07-05	2.74	A
USGS	06727500	2013-07-06	2.52	A
USGS	06727500	2013-07-07	2.14	A
USGS	06727500	2013-07-08	1.78	A
USGS	06727500	2013-07-09	1.78	A
USGS	06727500	2013-07-10	1.74	A
USGS	06727500	2013-07-11	1.39	A
USGS	06727500	2013-07-12	1.89	A
USGS	06727500	2013-07-13	2.97	A
USGS	06727500	2013-07-14	2.70	A
USGS	06727500	2013-07-15	6.44	A
USGS	06727500	2013-07-16	3.71	A
USGS	06727500	2013-07-17	2.92	A
USGS	06727500	2013-07-18	3.35	A
USGS	06727500	2013-07-19	4.16	A
USGS	06727500	2013-07-20	3.20	A
USGS	06727500	2013-07-21	2.75	A
USGS	06727500	2013-07-22	2.38	A
USGS	06727500	2013-07-23	2.06	A
USGS	06727500	2013-07-24	2.08	A
USGS	06727500	2013-07-25	3.05	A
USGS	06727500	2013-07-26	2.86	A
USGS	06727500	2013-07-27	2.43	A
USGS	06727500	2013-07-28	2.64	A
USGS	06727500	2013-07-29	2.85	A
USGS	06727500	2013-07-30	2.55	A
USGS	06727500	2013-07-31	2.05	A
USGS	06727500	2013-08-01	2.11	A
USGS	06727500	2013-08-02	1.62	A
USGS	06727500	2013-08-03	1.49	A
USGS	06727500	2013-08-04	2.28	A
USGS	06727500	2013-08-05	1.83	A
USGS	06727500	2013-08-06	1.94	A
USGS	06727500	2013-08-07	1.66	A
USGS	06727500	2013-08-08	1.94	A
USGS	06727500	2013-08-09	1.46	A
USGS	06727500	2013-08-10	1.84	A
USGS	06727500	2013-08-11	1.60	A
USGS	06727500	2013-08-12	1.85	A
USGS	06727500	2013-08-13	2.67	A
USGS	06727500	2013-08-14	2.57	A
USGS	06727500	2013-08-15	1.92	A
USGS	06727500	2013-08-16	1.43	A
USGS	06727500	2013-08-17	1.22	A
USGS	06727500	2013-08-18	1.05	A
USGS	06727500	2013-08-19	0.98	A
USGS	06727500	2013-08-20	0.86	A
USGS	06727500	2013-08-21	0.82	A
USGS	06727500	2013-08-22	1.00	A
USGS	06727500	2013-08-23	1.05	A
USGS	06727500	2013-08-24	1.15	A
USGS	06727500	2013-08-25	0.99	A
USGS	06727500	2013-08-26	1.05	A
USGS	06727500	2013-08-27	1.37	A
USGS	06727500	2013-08-28	0.55	A
USGS	06727500	2013-08-29	0.42	A
USGS	06727500	2013-08-30	0.38	A
USGS	06727500	2013-08-31	0.39	A
USGS	06727500	2013-09-01	0.46	A
USGS	06727500	2013-09-02	0.43	A
USGS	06727500	2013-09-03	0.32	A
USGS	06727500	2013-09-04	0.28	A
USGS	06727500	2013-09-05	0.22	A
USGS	06727500	2013-09-06	0.15	A
USGS	06727500	2013-09-07	0.12	A
USGS	06727500	2013-09-08	0.08	A
USGS	06727500	2013-09-09	0.20	A
USGS	06727500	2013-09-10	2.37	A
USGS	06727500	2013-09-11	28.6	A
USGS	06727500	2013-09-12	302	A
USGS	06727500	2013-09-13		
USGS	06727500	2013-09-14		
USGS	06727500	2013-09-15		
USGS	06727500	2013-09-16		
USGS	06727500	2013-09-17	215	A:e
USGS	06727500	2013-09-18	163	A:e
USGS	06727500	2013-09-19	125	A:e
USGS	06727500	2013-09-20	100	A:e
USGS	06727500	2013-09-21	79.0	A:e
USGS	06727500	2013-09-22	66.0	A:e
USGS	06727500	2013-09-23	80.0	A:e
USGS	06727500	2013-09-24	50.0	A:e
USGS	06727500	2013-09-25	35.0	A:e
USGS	06727500	2013-09-26	27.5	A:e
USGS	06727500	2013-09-27	27.1	A:e
USGS	06727500	2013-09-28	27.5	A:e
USGS	06727500	2013-09-29	28.3	A:e
USGS	06727500	2013-09-30	25.9	A:e
USGS	06727500	2013-10-01		
USGS	06727500	2013-10-02		
USGS	06727500	2013-10-03		
USGS	06727500	2013-10-04		
USGS	06727500	2013-10-05		
USGS	06727500	2013-10-06		
USGS	06727500	2013-10-07		
USGS	06727500	2013-10-08		
USGS	06727500	2013-10-09		
USGS	06727500	2013-10-10		
USGS	06727500	2013-10-11		
USGS	06727500	2013-10-12		
USGS	06727500	2013-10-13		
USGS	06727500	2013-10-14		
USGS	06727500	2013-10-15		
USGS	06727500	2013-10-16		
USGS	06727500	2013-10-17		
USGS	06727500	2013-10-18		
USGS	06727500	2013-10-19		
USGS	06727500	2013-10-20		
USGS	06727500	2013-10-21		
USGS	06727500	2013-10-22		
USGS	06727500	2013-10-23		
USGS	06727500	2013-10-24		
USGS	06727500	2013-10-25		
USGS	06727500	2013-10-26		
USGS	06727500	2013-10-27		
USGS	06727500	2013-10-28		
USGS	06727500	2013-10-29		
USGS	06727500	2013-10-30		
USGS	06727500	2013-10-31		
USGS	06727500	2013-11-01		
USGS	06727500	2013-11-02		
USGS	06727500	2013-11-03		
USGS	06727500	2013-11-04		
USGS	06727500	2013-11-05		
USGS	06727500	2013-11-06		
USGS	06727500	2013-11-07		
USGS	06727500	2013-11-08		
USGS	06727500	2013-11-09		
USGS	06727500	2013-11-10		
USGS	06727500	2013-11-11		
USGS	06727500	2013-11-12		
USGS	06727500	2013-11-13		
USGS	06727500	2013-11-14		
USGS	06727500	2013-11-15		
USGS	06727500	2013-11-16		
USGS	06727500	2013-11-17		
USGS	06727500	2013-11-18		
USGS	06727500	2013-11-19		
USGS	06727500	2013-11-20		
USGS	06727500	2013-11-21		
USGS	06727500	2013-11-22		
USGS	06727500	2013-11-23		
USGS	06727500	2013-11-24		
USGS	06727500	2013-11-25		
USGS	06727500	2013-11-26		
USGS	06727500	2013-11-27		
USGS	06727500	2013-11-28		
USGS	06727500	2013-11-29		
USGS	06727500	2013-11-30		
USGS	06727500	2013-12-01		
USGS	06727500	2013-12-02		
USGS	06727500	2013-12-03		
USGS	06727500	2013-12-04		
USGS	06727500	2013-12-05		
USGS	06727500	2013-12-06		
USGS	06727500	2013-12-07		
USGS	06727500	2013-12-08		
USGS	06727500	2013-12-09		
USGS	06727500	2013-12-10		
USGS	06727500	2013-12-11		
USGS	06727500	2013-12-12		
USGS	06727500	2013-12-13		
USGS	06727500	2013-12-14		
USGS	06727500	2013-12-15		
USGS	06727500	2013-12-16		
USGS	06727500	2013-12-17		
USGS	06727500	2013-12-18		
USGS	06727500	2013-12-19		
USGS	06727500	2013-12-20		
USGS	06727500	2013-12-21		
USGS	06727500	2013-12-22		
USGS	06727500	2013-12-23		
USGS	06727500	2013-12-24		
USGS	06727500	2013-12-25		
USGS	06727500	2013-12-26		
USGS	06727500	2013-12-27		
USGS	06727500	2013-12-28		
USGS	06727500	2013-12-29		
USGS	06727500	2013-12-30		
USGS	06727500	2013-12-31		
USGS	06727500	2014-01-01		
USGS	06727500	2014-01-02		
USGS	06727500	2014-01-03		
USGS	06727500	2014-01-04		
USGS	06727500	2014-01-05		
USGS	06727500	2014-01-06		
USGS	06727500	2014-01-07		
USGS	06727500	2014-01-08		
USGS	06727500	2014-01-09		
USGS	06727500	2014-01-10		
USGS	06727500	2014-01-11		
USGS	06727500	2014-01-12		
USGS	06727500	2014-01-13		
USGS	06727500	2014-01-14		
USGS	06727500	2014-01-15		
USGS	06727500	2014-01-16		
USGS	06727500	2014-01-17		
USGS	06727500	2014-01-18		
USGS	06727500	2014-01-19		
USGS	06727500	2014-01-20		
USGS	06727500	2014-01-21		
USGS	06727500	2014-01-22		
USGS	06727500	2014-01-23		
USGS	06727500	2014-01-24		
USGS	06727500	2014-01-25		
USGS	06727500	2014-01-26		
USGS	06727500	2014-01-27		
USGS	06727500	2014-01-28		
USGS	06727500	2014-01-29		
USGS	06727500	2014-01-30		
USGS	06727500	2014-01-31		
USGS	06727500	2014-02-01		
USGS	06727500	2014-02-02		
USGS	06727500	2014-02-03		
USGS	06727500	2014-02-04		
USGS	06727500	2014-02-05		
USGS	06727500	2014-02-06		
USGS	06727500	2014-02-07		
USGS	06727500	2014-02-08		
USGS	06727500	2014-02-09		
USGS	06727500	2014-02-10		
USGS	06727500	2014-02-11		
USGS	06727500	2014-02-12		
USGS	06727500	2014-02-13		
USGS	06727500	2014-02-14		
USGS	06727500	2014-02-15		
USGS	06727500	2014-02-16		
USGS	06727500	2014-02-17		
USGS	06727500	2014-02-18		
USGS	06727500	2014-02-19		
USGS	06727500	2014-02-20		
USGS	06727500	2014-02-21		
USGS	06727500	2014-02-22		
USGS	06727500	2014-02-23		
USGS	06727500	2014-02-24		
USGS	06727500	2014-02-25		
USGS	06727500	2014-02-26		
USGS	06727500	2014-02-27		
USGS	06727500	2014-02-28		
USGS	06727500	2014-03-01		
USGS	06727500	2014-03-02		
USGS	06727500	2014-03-03		
USGS	06727500	2014-03-04		
USGS	06727500	2014-03-05		
USGS	06727500	2014-03-06		
USGS	06727500	2014-03-07		
USGS	06727500	2014-03-08		
USGS	06727500	2014-03-09		
USGS	06727500	2014-03-10		
USGS	06727500	2014-03-11		
USGS	06727500	2014-03-12		
USGS	06727500	2014-03-13		
USGS	06727500	2014-03-14		
USGS	06727500	2014-03-15		
USGS	06727500	2014-03-16		
USGS	06727500	2014-03-17		
USGS	06727500	2014-03-18		
USGS	06727500	2014-03-19		
USGS	06727500	2014-03-20		
USGS	06727500	2014-03-21		
USGS	06727500	2014-03-22		
USGS	06727500	2014-03-23		
USGS	06727500	2014-03-24		
USGS	06727500	2014-03-25		
USGS	06727500	2014-03-26		
USGS	06727500	2014-03-27		
USGS	06727500	2014-03-28		
USGS	06727500	2014-03-29		
USGS	06727500	2014-03-30		
USGS	06727500	2014-03-31		
USGS	06727500	2014-04-01	5.54	A
USGS	06727500	2014-04-02	5.75	A
USGS	06727500	2014-04-03	6.29	A
USGS	06727500	2014-04-04	6.19	A
USGS	06727500	2014-04-05	6.42	A
USGS	06727500	2014-04-06	6.35	A
USGS	06727500	2014-04-07	6.41	A
USGS	06727500	2014-04-08	6.62	A
USGS	06727500	2014-04-09	7.91	A
USGS	06727500	2014-04-10	9.57	A
USGS	06727500	2014-04-11	11.5	A
USGS	06727500	2014-04-12	14.0	A
USGS	06727500	2014-04-13	16.5	A
USGS	06727500	2014-04-14	16.0	A
USGS	06727500	2014-04-15	16.8	A
USGS	06727500	2014-04-16	16.7	A
USGS	06727500	2014-04-17	16.5	A
USGS	06727500	2014-04-18	17.1	A
USGS	06727500	2014-04-19	20.6	A
USGS	06727500	2014-04-20	30.7	A
USGS	06727500	2014-04-21	34.7	A
USGS	06727500	2014-04-22	37.9	A
USGS	06727500	2014-04-23	40.1	A
USGS	06727500	2014-04-24	40.6	A
USGS	06727500	2014-04-25	38.0	A
USGS	06727500	2014-04-26	34.8	A
USGS	06727500	2014-04-27	32.3	A
USGS	06727500	2014-04-28	29.5	A
USGS	06727500	2014-04-29	25.3	A
USGS	06727500	2014-04-30	21.5	A
USGS	06727500	2014-05-01	18.3	A
USGS	06727500	2014-05-02	16.0	A
USGS	06727500	2014-05-03	15.2	A
USGS	06727500	2014-05-04	14.9	A
USGS	06727500	2014-05-05	16.5	A
USGS	06727500	2014-05-06	19.4	A
USGS	06727500	2014-05-07	21.2	A
USGS	06727500	2014-05-08	21.9	A
USGS	06727500	2014-05-09	19.9	A
USGS	06727500	2014-05-10	17.8	A
USGS	06727500	2014-05-11	21.5	A
USGS	06727500	2014-05-12	19.2	A
USGS	06727500	2014-05-13	18.2	A
USGS	06727500	2014-05-14	19.3	A
USGS	06727500	2014-05-15	22.9	A
USGS	06727500	2014-05-16	26.4	A
USGS	06727500	2014-05-17	33.3	A
USGS	06727500	2014-05-18	43.5	A
USGS	06727500	2014-05-19	49.7	A
USGS	06727500	2014-05-20	49.0	A
USGS	06727500	2014-05-21	46.6	A
USGS	06727500	2014-05-22	47.0	A
USGS	06727500	2014-05-23	49.8	A
USGS	06727500	2014-05-24	51.5	A
USGS	06727500	2014-05-25	69.6	A
USGS	06727500	2014-05-26	67.8	A
USGS	06727500	2014-05-27	64.9	A
USGS	06727500	2014-05-28	61.5	A
USGS	06727500	2014-05-29	62.6	A
USGS	06727500	2014-05-30	67.6	A
USGS	06727500	2014-05-31	62.6	A
USGS	06727500	2014-06-01	60.1	A
USGS	06727500	2014-06-02	55.4	A
USGS	06727500	2014-06-03	50.9	A
USGS	06727500	2014-06-04	47.1	A
USGS	06727500	2014-06-05	44.4	A
USGS	06727500	2014-06-06	41.2	A
USGS	06727500	2014-06-07	37.3	A
USGS	06727500	2014-06-08	35.1	A
USGS	06727500	2014-06-09	30.5	A
USGS	06727500	2014-06-10	27.3	A
USGS	06727500	2014-06-11	25.9	A
USGS	06727500	2014-06-12	24.6	A
USGS	06727500	2014-06-13	23.4	A
USGS	06727500	2014-06-14	23.1	A
USGS	06727500	2014-06-15	22.2	A
USGS	06727500	2014-06-16	20.3	A
USGS	06727500	2014-06-17	18.7	A
USGS	06727500	2014-06-18	18.3	A
USGS	06727500	2014-06-19	17.2	A
USGS	06727500	2014-06-20	16.1	A
USGS	06727500	2014-06-21	15.6	A
USGS	06727500	2014-06-22	15.2	A
USGS	06727500	2014-06-23	15.1	A
USGS	06727500	2014-06-24	14.6	A
USGS	06727500	2014-06-25	13.8	A
USGS	06727500	2014-06-26	12.9	A
USGS	06727500	2014-06-27	12.9	A
USGS	06727500	2014-06-28	12.2	A
USGS	06727500	2014-06-29	11.5	A
USGS	06727500	2014-06-30	10.9	A
USGS	06727500	2014-07-01	10.6	A
USGS	06727500	2014-07-02	9.99	A
USGS	06727500	2014-07-03	9.28	A
USGS	06727500	2014-07-04	8.69	A
USGS	06727500	2014-07-05	8.24	A
USGS	06727500	2014-07-06	7.75	A
USGS	06727500	2014-07-07	7.16	A
USGS	06727500	2014-07-08	7.05	A
USGS	06727500	2014-07-09	6.78	A
USGS	06727500	2014-07-10	6.20	A
USGS	06727500	2014-07-11	6.02	A
USGS	06727500	2014-07-12	6.31	A
USGS	06727500	2014-07-13	5.82	A
USGS	06727500	2014-07-14	5.02	A
USGS	06727500	2014-07-15	5.56	A
USGS	06727500	2014-07-16	5.51	A
USGS	06727500	2014-07-17	5.23	A
USGS	06727500	2014-07-18	4.51	A
USGS	06727500	2014-07-19	4.00	A
USGS	06727500	2014-07-20	3.51	A
USGS	06727500	2014-07-21	3.29	A
USGS	06727500	2014-07-22	3.15	A
USGS	06727500	2014-07-23	3.02	A
USGS	06727500	2014-07-24	2.60	A
USGS	06727500	2014-07-25	2.34	A
USGS	06727500	2014-07-26	2.43	A
USGS	06727500	2014-07-27	2.48	A
USGS	06727500	2014-07-28	2.41	A
USGS	06727500	2014-07-29	2.71	A
USGS	06727500	2014-07-30	9.31	A
USGS	06727500	2014-07-31	7.33	A
USGS	06727500	2014-08-01	4.97	A
USGS	06727500	2014-08-02	4.23	A
USGS	06727500	2014-08-03	3.81	A
USGS	06727500	2014-08-04	3.60	A
USGS	06727500	2014-08-05	3.69	A
USGS	06727500	2014-08-06	3.52	A
USGS	06727500	2014-08-07	3.91	A
USGS	06727500	2014-08-08	3.61	A
USGS	06727500	2014-08-09	3.19	A
USGS	06727500	2014-08-10	3.09	A
USGS	06727500	2014-08-11	3.35	A
USGS	06727500	2014-08-12	2.74	A
USGS	06727500	2014-08-13	2.52	A
USGS	06727500	2014-08-14	3.24	A
USGS	06727500	2014-08-15	3.23	A
USGS	06727500	2014-08-16	2.62	A
USGS	06727500	2014-08-17	2.33	A
USGS	06727500	2014-08-18	2.15	A
USGS	06727500	2014-08-19	2.02	A
USGS	06727500	2014-08-20	1.92	A
USGS	06727500	2014-08-21	1.86	A
USGS	06727500	2014-08-22	2.09	A
USGS	06727500	2014-08-23	2.89	A
USGS	06727500	2014-08-24	2.25	A
USGS	06727500	2014-08-25	2.01	A
USGS	06727500	2014-08-26	2.05	A
USGS	06727500	2014-08-27	2.56	A
USGS	06727500	2014-08-28	2.39	A
USGS	06727500	2014-08-29	2.30	A
USGS	06727500	2014-08-30	2.06	A
USGS	06727500	2014-08-31	1.93	A
USGS	06727500	2014-09-01	1.82	A
USGS	06727500	2014-09-02	1.65	A
USGS	06727500	2014-09-03	1.49	A
USGS	06727500	2014-09-04	1.43	A
USGS	06727500	2014-09-05	2.54	A
USGS	06727500	2014-09-06	2.12	A
USGS	06727500	2014-09-07	1.77	A
USGS	06727500	2014-09-08	1.63	A
USGS	06727500	2014-09-09	1.71	A
USGS	06727500	2014-09-10	2.01	A
USGS	06727500	2014-09-11	1.90	A
USGS	06727500	2014-09-12	2.17	A
USGS	06727500	2014-09-13	1.98	A
USGS	06727500	2014-09-14	1.75	A
USGS	06727500	2014-09-15	1.53	A
USGS	06727500	2014-09-16	1.50	A
USGS	06727500	2014-09-17	1.42	A
USGS	06727500	2014-09-18	1.37	A
USGS	06727500	2014-09-19	1.24	A
USGS	06727500	2014-09-20	1.01	A
USGS	06727500	2014-09-21	0.98	A
USGS	06727500	2014-09-22	1.03	A
USGS	06727500	2014-09-23	0.99	A
USGS	06727500	2014-09-24	0.93	A
USGS	06727500	2014-09-25	0.91	A
USGS	06727500	2014-09-26	0.88	A
USGS	06727500	2014-09-27	0.89	A
USGS	06727500	2014-09-28	0.89	A
USGS	06727500	2014-09-29	1.21	A
USGS	06727500	2014-09-30	1.36	A
USGS	06727500	2014-10-01		
USGS	06727500	2014-10-02		
USGS	06727500	2014-10-03		
USGS	06727500	2014-10-04		
USGS	06727500	2014-10-05		
USGS	06727500	2014-10-06		
USGS	06727500	2014-10-07		
USGS	06727500	2014-10-08		
USGS	06727500	2014-10-09		
USGS	06727500	2014-10-10		
USGS	06727500	2014-10-11		
USGS	06727500	2014-10-12		
USGS	06727500	2014-10-13		
USGS	06727500	2014-10-14		
USGS	06727500	2014-10-15		
USGS	06727500	2014-10-16		
USGS	06727500	2014-10-17		
USGS	06727500	2014-10-18		
USGS	06727500	2014-10-19		
USGS	06727500	2014-10-20		
USGS	06727500	2014-10-21		
USGS	06727500	2014-10-22		
USGS	06727500	2014-10-23		
USGS	06727500	2014-10-24		
USGS	06727500	2014-10-25		
USGS	06727500	2014-10-26		
USGS	06727500	2014-10-27		
USGS	06727500	2014-10-28		
USGS	06727500	2014-10-29		
USGS	06727500	2014-10-30		
USGS	06727500	2014-10-31		
USGS	06727500	2014-11-01		
USGS	06727500	2014-11-02		
USGS	06727500	2014-11-03		
USGS	06727500	2014-11-04		
USGS	06727500	2014-11-05		
USGS	06727500	2014-11-06		
USGS	06727500	2014-11-07		
USGS	06727500	2014-11-08		
USGS	06727500	2014-11-09		
USGS	06727500	2014-11-10		
USGS	06727500	2014-11-11		
USGS	06727500	2014-11-12		
USGS	06727500	2014-11-13		
USGS	06727500	2014-11-14		
USGS	06727500	2014-11-15		
USGS	06727500	2014-11-16		
USGS	06727500	2014-11-17		
USGS	06727500	2014-11-18		
USGS	06727500	2014-11-19		
USGS	06727500	2014-11-20		
USGS	06727500	2014-11-21		
USGS	06727500	2014-11-22		
USGS	06727500	2014-11-23		
USGS	06727500	2014-11-24		
USGS	06727500	2014-11-25		
USGS	06727500	2014-11-26		
USGS	06727500	2014-11-27		
USGS	06727500	2014-11-28		
USGS	06727500	2014-11-29		
USGS	06727500	2014-11-30		
USGS	06727500	2014-12-01		
USGS	06727500	2014-12-02		
USGS	06727500	2014-12-03		
USGS	06727500	2014-12-04		
USGS	06727500	2014-12-05		
USGS	06727500	2014-12-06		
USGS	06727500	2014-12-07		
USGS	06727500	2014-12-08		
USGS	06727500	2014-12-09		
USGS	06727500	2014-12-10		
USGS	06727500	2014-12-11		
USGS	06727500	2014-12-12		
USGS	06727500	2014-12-13		
USGS	06727500	2014-12-14		
USGS	06727500	2014-12-15		
USGS	06727500	2014-12-16		
USGS	06727500	2014-12-17		
USGS	06727500	2014-12-18		
USGS	06727500	2014-12-19		
USGS	06727500	2014-12-20		
USGS	06727500	2014-12-21		
USGS	06727500	2014-12-22		
USGS	06727500	2014-12-23		
USGS	06727500	2014-12-24		
USGS	06727500	2014-12-25		
USGS	06727500	2014-12-26		
USGS	06727500	2014-12-27		
USGS	06727500	2014-12-28		
USGS	06727500	2014-12-29		
USGS	06727500	2014-12-30		
USGS	06727500	2014-12-31		
USGS	06727500	2015-01-01		
USGS	06727500	2015-01-02		
USGS	06727500	2015-01-03		
USGS	06727500	2015-01-04		
USGS	06727500	2015-01-05		
USGS	06727500	2015-01-06		
USGS	06727500	2015-01-07		
USGS	06727500	2015-01-08		
USGS	06727500	2015-01-09		
USGS	06727500	2015-01-10		
USGS	06727500	2015-01-11		
USGS	06727500	2015-01-12		
USGS	06727500	2015-01-13		
USGS	06727500	2015-01-14		
USGS	06727500	2015-01-15		
USGS	06727500	2015-01-16		
USGS	06727500	2015-01-17		
USGS	06727500	2015-01-18		
USGS	06727500	2015-01-19		
USGS	06727500	2015-01-20		
USGS	06727500	2015-01-21		
USGS	06727500	2015-01-22		
USGS	06727500	2015-01-23		
USGS	06727500	2015-01-24		
USGS	06727500	2015-01-25		
USGS	06727500	2015-01-26		
USGS	06727500	2015-01-27		
USGS	06727500	2015-01-28		
USGS	06727500	2015-01-29		
USGS	06727500	2015-01-30		
USGS	06727500	2015-01-31		
USGS	06727500	2015-02-01		
USGS	06727500	2015-02-02		
USGS	06727500	2015-02-03		
USGS	06727500	2015-02-04		
USGS	06727500	2015-02-05		
USGS	06727500	2015-02-06		
USGS	06727500	2015-02-07		
USGS	06727500	2015-02-08		
USGS	06727500	2015-02-09		
USGS	06727500	2015-02-10		
